ID_SITE|LONG_IDENTIF|LAT_IDENTIF|DATEDEBUT|ESPECE|NBMALES|NBFEMELLES|NBPARE|NBNULLIPARE|NBGORGEES|NBINDIV|NBINDETER
25PL2|6.36|47.29|11/3/2010|obsoletus s.st|8|0|0|0|0|8|0
25PL2|6.36|47.29|11/3/2010|pulicaris|0|1|0|0|1|1|0
25PL2|6.36|47.29|11/3/2010|punctatus|0|1|1|0|0|1|0
25PL2|6.36|47.29|11/3/2010|scoticus s.st|3|0|0|0|0|3|0
25PL2|6.36|47.29|11/3/2011|chiopterus|28|12|12|0|0|40|0
25PL2|6.36|47.29|11/3/2011|dewulfi|4|92|92|0|0|96|0
25PL2|6.36|47.29|11/3/2011|lupicaris|0|12|12|0|0|12|0
25PL2|6.36|47.29|1/13/2011|obsoletus/scoticus|0|1|0|1|0|1|0
25PL2|6.36|47.29|11/3/2011|obsoletus/scoticus|8|312|288|24|0|320|0
25PL2|6.36|47.29|11/3/2011|punctatus|0|4|4|0|0|4|0
25PL2|6.36|47.29|11/7/2011|dewulfi|2|21|21|0|0|23|0
25PL2|6.36|47.29|11/7/2011|obsoletus/scoticus|2|40|31|9|0|42|0
25PL2|6.36|47.29|11/7/2011|punctatus|0|3|3|0|0|3|0
25PL2|6.36|47.29|1/18/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|11/9/2010|obsoletus/scoticus|1|5|2|1|0|6|2
25PL2|6.36|47.29|12/11/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|12/1/2009|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|12/13/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|12/15/2009|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|12/19/2011|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|1/23/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|12/3/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|12/5/2011|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|12/6/2010|dewulfi|1|1|1|0|0|2|0
25PL2|6.36|47.29|12/6/2010|obsoletus s.st|1|0|0|0|0|1|0
25PL2|6.36|47.29|12/6/2010|scoticus s.st|1|0|0|0|0|1|0
25PL2|6.36|47.29|12/8/2009|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|2/14/2011|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|2/15/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|2/17/2009|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|2/20/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|2/22/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|2/22/2011|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|2/23/2009|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|2/27/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|2/28/2011|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|3/1/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|3/12/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|3/14/2011|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|3/15/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|3/16/2009|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|3/19/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|3/21/2011|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|3/22/2010|obsoletus/scoticus|0|1|0|1|0|1|0
25PL2|6.36|47.29|3/24/2009|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|3/26/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|3/28/2011|obsoletus/scoticus|0|1|1|0|0|1|0
25PL2|6.36|47.29|3/28/2011|pulicaris|0|1|0|1|0|1|0
25PL2|6.36|47.29|3/29/2010|obsoletus/scoticus|0|6|0|6|0|6|0
25PL2|6.36|47.29|3/30/2009|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|3/3/2009|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|3/5/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|3/7/2011|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|3/8/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|3/9/2009|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|4/10/2012|obsoletus/scoticus|0|2|0|2|0|2|0
25PL2|6.36|47.29|4/11/2011|chiopterus|0|33|26|4|2|33|1
25PL2|6.36|47.29|4/11/2011|circumscriptus|0|18|0|17|0|18|1
25PL2|6.36|47.29|4/11/2011|obsoletus/scoticus|3|71|22|48|0|74|1
25PL2|6.36|47.29|4/11/2011|punctatus|0|1|1|0|0|1|0
25PL2|6.36|47.29|4/13/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|4/14/2009|chiopterus|0|1|1|0|0|1|0
25PL2|6.36|47.29|4/14/2009|obsoletus/scoticus|0|6|1|5|0|6|0
25PL2|6.36|47.29|4/16/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|4/18/2011|chiopterus|0|89|89|0|0|89|0
25PL2|6.36|47.29|4/18/2011|circumscriptus|0|92|72|20|0|92|0
25PL2|6.36|47.29|4/18/2011|dewulfi|0|11|11|0|0|11|0
25PL2|6.36|47.29|4/18/2011|obsoletus/scoticus|4|412|251|141|13|416|7
25PL2|6.36|47.29|4/18/2011|pulicaris|0|4|2|2|0|4|0
25PL2|6.36|47.29|4/19/2010|chiopterus|0|1|1|0|0|1|0
25PL2|6.36|47.29|4/19/2010|obsoletus/scoticus|0|5|0|5|0|5|0
25PL2|6.36|47.29|4/19/2010|scoticus s.st|1|0|0|0|0|1|0
25PL2|6.36|47.29|4/20/2009|chiopterus|1|16|16|0|0|17|0
25PL2|6.36|47.29|4/20/2009|dewulfi|0|3|1|2|0|3|0
25PL2|6.36|47.29|4/20/2009|lupicaris|0|9|1|8|0|9|0
25PL2|6.36|47.29|4/20/2009|obsoletus/scoticus|0|104|11|93|0|104|0
25PL2|6.36|47.29|4/20/2009|obsoletus s.st|3|0|0|0|0|3|0
25PL2|6.36|47.29|4/20/2009|pulicaris|0|3|0|3|0|3|0
25PL2|6.36|47.29|4/20/2009|punctatus|0|1|1|0|0|1|0
25PL2|6.36|47.29|4/20/2009|vexans|0|1|0|0|0|1|1
25PL2|6.36|47.29|4/24/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|4/26/2010|chiopterus|2|70|69|0|0|72|0
25PL2|6.36|47.29|4/26/2010|dewulfi|0|16|1|14|0|16|0
25PL2|6.36|47.29|4/26/2010|lupicaris|0|26|2|24|0|26|0
25PL2|6.36|47.29|4/26/2010|obsoletus/scoticus|0|378|117|250|0|378|0
25PL2|6.36|47.29|4/26/2010|obsoletus s.st|7|0|0|0|0|7|0
25PL2|6.36|47.29|4/26/2010|punctatus|0|1|1|0|0|1|0
25PL2|6.36|47.29|4/26/2010|salinarius|0|81|73|0|0|81|0
25PL2|6.36|47.29|4/26/2010|scoticus s.st|1|0|0|0|0|1|0
25PL2|6.36|47.29|4/27/2011|chiopterus|0|23|23|0|0|23|0
25PL2|6.36|47.29|4/27/2011|circumscriptus|0|24|24|0|0|24|0
25PL2|6.36|47.29|4/27/2011|dewulfi|0|5|2|3|0|5|0
25PL2|6.36|47.29|4/27/2011|obsoletus/scoticus|2|505|81|420|1|507|3
25PL2|6.36|47.29|4/27/2011|pulicaris|0|8|5|3|0|8|0
25PL2|6.36|47.29|4/27/2011|punctatus|0|2|2|0|0|2|0
25PL2|6.36|47.29|4/29/2009|chiopterus|0|5|5|0|0|5|0
25PL2|6.36|47.29|4/29/2009|dewulfi|0|1|0|1|0|1|0
25PL2|6.36|47.29|4/29/2009|lupicaris|0|8|0|8|0|8|0
25PL2|6.36|47.29|4/29/2009|obsoletus/scoticus|0|56|8|48|0|56|0
25PL2|6.36|47.29|4/29/2009|obsoletus s.st|6|0|0|0|0|6|0
25PL2|6.36|47.29|4/29/2009|pictipennis|0|1|0|1|0|1|0
25PL2|6.36|47.29|4/5/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|4/6/2009|Culicoides sp.|0|0|0|0|0|0|0
25PL2|6.36|47.29|5/10/2010|chiopterus|0|1|1|0|0|1|0
25PL2|6.36|47.29|5/10/2010|circumscriptus|0|2|2|0|0|2|0
25PL2|6.36|47.29|5/10/2010|dewulfi|0|1|0|1|0|1|0
25PL2|6.36|47.29|5/10/2010|obsoletus/scoticus|0|55|32|23|0|55|0
25PL2|6.36|47.29|5/10/2010|punctatus|0|1|1|0|0|1|0
25PL2|6.36|47.29|5/10/2010|salinarius|0|4|4|0|0|4|0
25PL2|6.36|47.29|5/21/2012|chiopterus|0|8|6|2|0|8|0
25PL2|6.36|47.29|5/21/2012|circumscriptus|0|2|0|2|0|2|0
25PL2|6.36|47.29|5/21/2012|lupicaris|0|1|0|1|0|1|0
25PL2|6.36|47.29|5/21/2012|obsoletus/scoticus|0|38|28|10|0|38|0
25PL2|6.36|47.29|5/21/2012|punctatus|0|1|1|0|0|1|0
25PL2|6.36|47.29|5/25/2009|achrayi|1|6|3|2|0|7|1
25PL2|6.36|47.29|5/25/2009|brunnicans|0|1|1|0|0|1|0
25PL2|6.36|47.29|5/25/2009|chiopterus|18|231|220|11|0|249|0
25PL2|6.36|47.29|5/25/2009|dewulfi|4|44|44|0|0|48|0
25PL2|6.36|47.29|5/25/2009|fascipennis|0|1|1|0|0|1|0
25PL2|6.36|47.29|5/25/2009|festivipennis|7|62|54|4|0|69|4
25PL2|6.36|47.29|5/25/2009|impunctatus|0|2|2|0|0|2|0
25PL2|6.36|47.29|5/25/2009|kibunensis|2|3|2|1|0|5|0
25PL2|6.36|47.29|5/25/2009|lupicaris|2|24|19|3|0|26|2
25PL2|6.36|47.29|5/25/2009|nubeculosus|0|1|1|0|0|1|0
25PL2|6.36|47.29|5/25/2009|obsoletus/scoticus|0|1646|0|0|0|1646|0
25PL2|6.36|47.29|5/25/2009|obsoletus s.st|6|0|0|0|0|6|0
25PL2|6.36|47.29|5/25/2009|pallidicornis|0|3|3|0|0|3|0
25PL2|6.36|47.29|5/25/2009|pictipennis|0|1|1|0|0|1|0
25PL2|6.36|47.29|5/25/2009|picturatus|3|5|5|0|0|8|0
25PL2|6.36|47.29|5/25/2009|pulicaris|0|7|6|1|0|7|0
25PL2|6.36|47.29|5/25/2009|punctatus|0|14|13|0|0|14|1
25PL2|6.36|47.29|5/25/2009|salinarius|1|143|131|0|0|144|12
25PL2|6.36|47.29|5/25/2009|scoticus s.st|1|0|0|0|0|1|0
25PL2|6.36|47.29|5/25/2009|segnis|0|1|1|0|0|1|0
25PL2|6.36|47.29|5/9/2011|chiopterus|0|87|87|0|0|87|0
25PL2|6.36|47.29|5/9/2011|circumscriptus|0|186|186|0|0|186|0
25PL2|6.36|47.29|5/9/2011|dewulfi|3|3|3|0|0|6|0
25PL2|6.36|47.29|5/9/2011|obsoletus/scoticus|0|573|333|240|0|573|0
25PL2|6.36|47.29|5/9/2011|pulicaris|0|54|27|27|0|54|0
25PL2|6.36|47.29|5/9/2011|salinarius|0|24|24|0|0|24|0
25PL2|6.36|47.29|6/14/2010|chiopterus|0|52|48|1|3|52|0
25PL2|6.36|47.29|6/14/2010|dewulfi|0|36|10|22|2|36|2
25PL2|6.36|47.29|6/14/2010|festivipennis|0|1|1|0|0|1|0
25PL2|6.36|47.29|6/14/2010|kibunensis|1|0|0|0|0|1|0
25PL2|6.36|47.29|6/14/2010|lupicaris|0|3|0|3|0|3|0
25PL2|6.36|47.29|6/14/2010|nubeculosus|0|3|3|0|0|3|0
25PL2|6.36|47.29|6/14/2010|obsoletus/scoticus|0|595|490|74|4|595|27
25PL2|6.36|47.29|6/14/2010|obsoletus s.st|29|0|0|0|0|29|0
25PL2|6.36|47.29|6/14/2010|salinarius|0|29|2|27|0|29|0
25PL2|6.36|47.29|6/18/2012|chiopterus|0|80|80|0|0|80|0
25PL2|6.36|47.29|6/18/2012|dewulfi|0|60|40|10|10|60|0
25PL2|6.36|47.29|6/18/2012|obsoletus/scoticus|0|1300|560|720|0|1300|20
25PL2|6.36|47.29|6/18/2012|obsoletus s.st|10|0|0|0|0|10|0
25PL2|6.36|47.29|6/18/2012|pulicaris|0|20|20|0|0|20|0
25PL2|6.36|47.29|6/18/2012|punctatus|0|10|10|0|0|10|0
25PL2|6.36|47.29|6/23/2009|obsoletus/scoticus|0|2|2|0|0|2|0
25PL2|6.36|47.29|6/23/2009|obsoletus s.st|1|0|0|0|0|1|0
25PL2|6.36|47.29|6/6/2011|chiopterus|0|14|13|0|1|14|0
25PL2|6.36|47.29|6/6/2011|circumscriptus|0|14|6|7|0|14|1
25PL2|6.36|47.29|6/6/2011|dewulfi|0|5|5|0|0|5|0
25PL2|6.36|47.29|6/6/2011|festivipennis|0|1|1|0|0|1|0
25PL2|6.36|47.29|6/6/2011|nubeculosus|0|3|3|0|0|3|0
25PL2|6.36|47.29|6/6/2011|obsoletus/scoticus|6|215|138|67|8|221|2
25PL2|6.36|47.29|6/6/2011|pulicaris|1|4|3|0|1|5|0
25PL2|6.36|47.29|6/6/2011|salinarius|0|12|5|7|0|12|0
25PL2|6.36|47.29|7/12/2010|achrayi|0|4|4|0|0|4|0
25PL2|6.36|47.29|7/12/2010|chiopterus|6|114|106|8|0|120|0
25PL2|6.36|47.29|7/12/2010|dewulfi|0|652|408|244|0|652|0
25PL2|6.36|47.29|7/12/2010|festivipennis|0|8|6|0|0|8|2
25PL2|6.36|47.29|7/12/2010|kibunensis|0|20|18|0|0|20|2
25PL2|6.36|47.29|7/12/2010|lupicaris|0|10|6|4|0|10|0
25PL2|6.36|47.29|7/12/2010|nubeculosus|10|30|28|2|0|40|0
25PL2|6.36|47.29|7/12/2010|obsoletus/scoticus|0|2906|1453|1453|0|2906|0
25PL2|6.36|47.29|7/12/2010|obsoletus s.st|76|0|0|0|0|76|0
25PL2|6.36|47.29|7/12/2010|pulicaris|0|12|12|0|0|12|0
25PL2|6.36|47.29|7/12/2010|punctatus|0|4|2|2|0|4|0
25PL2|6.36|47.29|7/12/2010|salinarius|0|512|74|438|0|512|0
25PL2|6.36|47.29|7/12/2010|segnis|0|2|2|0|0|2|0
25PL2|6.36|47.29|7/16/2012|chiopterus|5|65|60|5|0|70|0
25PL2|6.36|47.29|7/16/2012|circumscriptus|0|15|0|15|0|15|0
25PL2|6.36|47.29|7/16/2012|dewulfi|0|175|80|90|0|175|5
25PL2|6.36|47.29|7/16/2012|nubeculosus|0|5|5|0|0|5|0
25PL2|6.36|47.29|7/16/2012|obsoletus/scoticus|0|710|325|385|0|710|0
25PL2|6.36|47.29|7/16/2012|obsoletus s.st|15|0|0|0|0|15|0
25PL2|6.36|47.29|7/16/2012|pulicaris|0|10|10|0|0|10|0
25PL2|6.36|47.29|7/20/2009|achrayi|0|1|1|0|0|1|0
25PL2|6.36|47.29|7/20/2009|chiopterus|0|250|250|0|0|250|0
25PL2|6.36|47.29|7/20/2009|dewulfi|2|61|28|33|0|63|0
25PL2|6.36|47.29|7/20/2009|fagineus|0|1|0|1|0|1|0
25PL2|6.36|47.29|7/20/2009|fascipennis|2|1|0|1|0|3|0
25PL2|6.36|47.29|7/20/2009|festivipennis|0|1|1|0|0|1|0
25PL2|6.36|47.29|7/20/2009|furcillatus|0|5|3|2|0|5|0
25PL2|6.36|47.29|7/20/2009|kibunensis|0|6|5|0|0|6|1
25PL2|6.36|47.29|7/20/2009|lupicaris|0|330|0|0|0|330|0
25PL2|6.36|47.29|7/20/2009|newsteadi|0|3|2|1|0|3|0
25PL2|6.36|47.29|7/20/2009|nubeculosus|0|1|1|0|0|1|0
25PL2|6.36|47.29|7/20/2009|obsoletus/scoticus|0|3894|0|0|0|3894|0
25PL2|6.36|47.29|7/20/2009|obsoletus s.st|2|0|0|0|0|2|0
25PL2|6.36|47.29|7/20/2009|pallidicornis|0|1|1|0|0|1|0
25PL2|6.36|47.29|7/20/2009|pulicaris|1|46|12|30|0|47|4
25PL2|6.36|47.29|7/20/2009|punctatus|0|34|18|16|0|34|0
25PL2|6.36|47.29|7/20/2009|salinarius|0|89|20|65|0|89|4
25PL2|6.36|47.29|7/20/2009|scoticus s.st|7|0|0|0|0|7|0
25PL2|6.36|47.29|7/8/2011|achrayi|0|2|2|0|0|2|0
25PL2|6.36|47.29|7/8/2011|chiopterus|0|5|5|0|0|5|0
25PL2|6.36|47.29|7/8/2011|circumscriptus|0|21|7|14|0|21|0
25PL2|6.36|47.29|7/8/2011|dewulfi|0|21|15|6|0|21|0
25PL2|6.36|47.29|7/8/2011|obsoletus/scoticus|3|159|76|82|0|162|1
25PL2|6.36|47.29|7/8/2011|pulicaris|0|3|2|1|0|3|0
25PL2|6.36|47.29|7/8/2011|salinarius|0|2|1|1|0|2|0
25PL2|6.36|47.29|8/11/2010|chiopterus|3|27|26|1|0|30|0
25PL2|6.36|47.29|8/11/2010|circumscriptus|0|2|0|2|0|2|0
25PL2|6.36|47.29|8/11/2010|dewulfi|1|16|6|10|0|17|0
25PL2|6.36|47.29|8/11/2010|kibunensis|0|3|3|0|0|3|0
25PL2|6.36|47.29|8/11/2010|newsteadi|0|1|1|0|0|1|0
25PL2|6.36|47.29|8/11/2010|nubeculosus|1|0|0|0|0|1|0
25PL2|6.36|47.29|8/11/2010|obsoletus/scoticus|25|631|227|404|0|656|0
25PL2|6.36|47.29|8/11/2010|obsoletus s.st|238|0|0|0|0|238|0
25PL2|6.36|47.29|8/11/2010|pulicaris|1|8|7|1|0|9|0
25PL2|6.36|47.29|8/11/2010|salinarius|2|33|0|33|0|35|0
25PL2|6.36|47.29|8/11/2010|scoticus s.st|2|0|0|0|0|2|0
25PL2|6.36|47.29|8/1/2011|chiopterus|0|2|2|0|0|2|0
25PL2|6.36|47.29|8/1/2011|circumscriptus|0|6|0|6|0|6|0
25PL2|6.36|47.29|8/1/2011|nubeculosus|0|2|2|0|0|2|0
25PL2|6.36|47.29|8/1/2011|obsoletus/scoticus|28|308|190|116|0|336|2
25PL2|6.36|47.29|8/1/2011|pulicaris|0|2|2|0|0|2|0
25PL2|6.36|47.29|8/1/2011|salinarius|0|4|2|2|0|4|0
25PL2|6.36|47.29|8/17/2009|achrayi|0|6|6|0|0|6|0
25PL2|6.36|47.29|8/17/2009|alazanicus|0|12|6|6|0|12|0
25PL2|6.36|47.29|8/17/2009|chiopterus|6|258|258|0|0|264|0
25PL2|6.36|47.29|8/17/2009|dewulfi|0|408|210|198|0|408|0
25PL2|6.36|47.29|8/17/2009|festivipennis|18|180|132|48|0|198|0
25PL2|6.36|47.29|8/17/2009|kibunensis|0|48|48|0|0|48|0
25PL2|6.36|47.29|8/17/2009|lupicaris|0|132|36|96|0|132|0
25PL2|6.36|47.29|8/17/2009|nubeculosus|0|6|6|0|0|6|0
25PL2|6.36|47.29|8/17/2009|obsoletus/scoticus|0|5946|0|0|0|5946|0
25PL2|6.36|47.29|8/17/2009|obsoletus s.st|24|0|0|0|0|24|0
25PL2|6.36|47.29|8/17/2009|pulicaris|0|48|24|24|0|48|0
25PL2|6.36|47.29|8/17/2009|punctatus|6|78|48|30|0|84|0
25PL2|6.36|47.29|8/17/2009|salinarius|0|108|108|0|0|108|0
25PL2|6.36|47.29|8/22/2012|chiopterus|0|13|8|5|0|13|0
25PL2|6.36|47.29|8/22/2012|circumscriptus|0|3|3|0|0|3|0
25PL2|6.36|47.29|8/22/2012|dewulfi|19|101|40|61|0|120|0
25PL2|6.36|47.29|8/22/2012|kibunensis|0|3|3|0|0|3|0
25PL2|6.36|47.29|8/22/2012|obsoletus/scoticus|0|272|216|56|0|272|0
25PL2|6.36|47.29|8/22/2012|obsoletus s.st|3|0|0|0|0|3|0
25PL2|6.36|47.29|8/22/2012|pulicaris|3|8|5|3|0|11|0
25PL2|6.36|47.29|8/22/2012|punctatus|0|8|5|3|0|8|0
25PL2|6.36|47.29|9/15/2009|chiopterus|0|6|6|0|0|6|0
25PL2|6.36|47.29|9/15/2009|dewulfi|0|2|0|1|0|2|0
25PL2|6.36|47.29|9/15/2009|lupicaris|0|3|0|3|0|3|0
25PL2|6.36|47.29|9/15/2009|obsoletus/scoticus|0|45|26|19|0|45|0
25PL2|6.36|47.29|9/15/2009|punctatus|0|3|0|3|0|3|0
25PL2|6.36|47.29|9/15/2009|salinarius|0|1|0|1|0|1|0
25PL2|6.36|47.29|9/20/2012|obsoletus/scoticus|0|18|8|10|0|18|0
25PL2|6.36|47.29|9/20/2012|pulicaris|0|2|0|2|0|2|0
25PL2|6.36|47.29|9/5/2011|chiopterus|0|6|6|0|0|6|0
25PL2|6.36|47.29|9/5/2011|circumscriptus|0|10|2|8|0|10|0
25PL2|6.36|47.29|9/5/2011|dewulfi|0|1|0|1|0|1|0
25PL2|6.36|47.29|9/5/2011|festivipennis|0|1|1|0|0|1|0
25PL2|6.36|47.29|9/5/2011|nubeculosus|0|1|1|0|0|1|0
25PL2|6.36|47.29|9/5/2011|obsoletus/scoticus|3|162|114|48|0|165|0
25PL2|6.36|47.29|9/5/2011|pulicaris|0|1|1|0|0|1|0
25PL2|6.36|47.29|9/5/2011|salinarius|0|4|2|2|0|4|0
25PL2|6.36|47.29|9/6/2010|chiopterus|10|24|20|4|0|34|0
25PL2|6.36|47.29|9/6/2010|circumscriptus|0|2|0|2|0|2|0
25PL2|6.36|47.29|9/6/2010|dewulfi|6|86|42|38|4|92|2
25PL2|6.36|47.29|9/6/2010|lupicaris|0|62|8|50|0|62|4
25PL2|6.36|47.29|9/6/2010|nubeculosus|2|2|2|0|0|4|0
25PL2|6.36|47.29|9/6/2010|obsoletus/scoticus|0|3182|1574|1608|0|3182|0
25PL2|6.36|47.29|9/6/2010|obsoletus s.st|54|0|0|0|0|54|0
25PL2|6.36|47.29|9/6/2010|pulicaris|0|2|0|2|0|2|0
25PL2|6.36|47.29|9/6/2010|punctatus|0|2|2|0|0|2|0
25PL2|6.36|47.29|9/6/2010|salinarius|0|6|0|6|0|6|0
25PL2|6.36|47.29|9/6/2010|scoticus s.st|2|0|0|0|0|2|0
25PL2|6.36|47.29|9/6/2010|stigma|0|2|2|0|0|2|0
25PL3|6.33|46.92|10/15/2012|obsoletus/scoticus|0|1|0|1|0|1|0
25PL3|6.33|46.92|10/3/2011|chiopterus|0|88|86|2|0|88|0
25PL3|6.33|46.92|10/3/2011|dewulfi|0|15|12|3|0|15|0
25PL3|6.33|46.92|10/3/2011|obsoletus/scoticus|6|244|75|166|0|250|3
25PL3|6.33|46.92|10/5/2010|chiopterus|0|36|32|0|4|36|0
25PL3|6.33|46.92|10/5/2010|deltus ?|0|1|0|0|1|1|0
25PL3|6.33|46.92|10/5/2010|dewulfi|0|3|3|0|0|3|0
25PL3|6.33|46.92|10/5/2010|obsoletus/scoticus|0|100|33|58|7|100|2
25PL3|6.33|46.92|10/5/2010|obsoletus s.st|1|0|0|0|0|1|0
25PL3|6.33|46.92|10/5/2010|pallidicornis|0|1|0|1|0|1|0
25PL3|6.33|46.92|11/12/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|11/14/2011|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|11/15/2010|obsoletus s.st|1|0|0|0|0|1|0
25PL3|6.33|46.92|11/19/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|11/21/2011|obsoletus/scoticus|0|8|3|4|1|8|0
25PL3|6.33|46.92|11/22/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|11/26/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|11/28/2011|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|11/29/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|11/3/2011|chiopterus|0|4|1|0|3|4|0
25PL3|6.33|46.92|11/3/2011|dewulfi|0|1|1|0|0|1|0
25PL3|6.33|46.92|11/3/2011|obsoletus/scoticus|0|27|7|9|9|27|2
25PL3|6.33|46.92|1/13/2011|obsoletus s.st|1|0|0|0|0|1|0
25PL3|6.33|46.92|11/3/2011|pulicaris|0|1|0|1|0|1|0
25PL3|6.33|46.92|11/3/2011|punctatus|0|1|0|1|0|1|0
25PL3|6.33|46.92|11/4/2010|chiopterus|0|3|3|0|0|3|0
25PL3|6.33|46.92|11/4/2010|obsoletus/scoticus|0|54|28|18|7|54|1
25PL3|6.33|46.92|11/4/2010|obsoletus s.st|1|0|0|0|0|1|0
25PL3|6.33|46.92|11/4/2010|punctatus|0|1|1|0|0|1|0
25PL3|6.33|46.92|11/4/2010|riouxi|1|0|0|0|0|1|0
25PL3|6.33|46.92|11/7/2011|obsoletus/scoticus|1|37|15|12|9|38|1
25PL3|6.33|46.92|11/7/2011|pulicaris|0|1|1|0|0|1|0
25PL3|6.33|46.92|11/9/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|12/11/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|12/13/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|12/13/2011|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|12/19/2011|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|1/23/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|12/3/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|12/6/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|2/10/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|2/14/2011|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|2/15/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|2/21/2011|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|2/22/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|2/27/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|2/28/2011|obsoletus/scoticus|2|0|0|0|0|2|0
25PL3|6.33|46.92|3/1/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|3/12/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|3/14/2011|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|3/16/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|3/20/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|3/21/2011|obsoletus/scoticus|5|5|0|5|0|10|0
25PL3|6.33|46.92|3/22/2010|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|3/26/2012|Culicoides sp.|0|0|0|0|0|0|0
25PL3|6.33|46.92|3/29/2010|obsoletus/scoticus|0|2|0|2|0|2|0
25PL3|6.33|46.92|3/29/2010|obsoletus s.st|1|0|0|0|0|1|0
25PL3|6.33|46.92|3/29/2011|obsoletus/scoticus|2|3|0|3|0|5|0
